blockNumber,address,gasPrice,meanGasPriceLastTenBlocks,stdGasPriceLastTenBlocks,meanGasPriceLastTenBlocksSameEOA,stdGasPriceLastTenBlocksSameEOA,usedGasToken,predictedGasPrice
15268703,0xDbc2fa97e4Ebe60ee816c2757530cf3216FC9c7B,8.326222025e-09,1.2615892481942749e-08,1.7141433110773344e-08,8.326222025e-09,0.0,False,4.048685298130295e-08
17477477,0xB6c5B6Ec919209601B90F03193d3F99CE3EA82aF,1.4089800162e-08,1.7796200263063344e-08,2.506443708990872e-08,1.4089800162e-08,0.0,False,4.048685298130295e-08
7853784,0x72AD19b35C6DCE9d8ee53Fb066B1f77500AAE862,1.1e-08,1.6312359772386792e-08,1.3547450463552866e-08,1.1e-08,0.0,False,4.048685298130295e-08
5289696,0x59Eda0839bb10479D20258A7C264a30a43e88bc9,1e-08,1.6740182704825447e-08,2.0807603504855363e-08,1e-08,0.0,False,4.048685298130295e-08
4320376,0x32443310b95BC7fD6177921292B4F5857a94929c,4e-09,2.403560365567369e-08,1.9177279167507343e-08,4e-09,0.0,False,4.048685298130295e-08
7068774,0xb9365A90a364CF9dc7Bf378cB9d4CFe9B929e581,2e-08,2.4335403196699852e-08,2.3119931399758383e-08,2e-08,0.0,False,4.0486856534016624e-08
19313010,0x6d456A510Ec2Fd083F61d56806F95dA9fd3D7d4c,6.1113352951e-08,6.462540948752728e-08,1.2307375536577524e-08,6.1113352951e-08,0.0,False,4.0486856534016624e-08
9798426,0x064d2E895F4C44998Bd0D1ECE875B2B0D8ea6b91,6e-09,1.3528906716982518e-08,1.4592246153533237e-08,6e-09,0.0,False,4.048685298130295e-08
4510894,0xc4E8E6047bBe9CC4da13Ab165741CbbDe03Cb0E0,1e-10,3.036553643478561e-08,3.0973541641925844e-08,1e-10,0.0,False,4.048685298130295e-08
10529369,0xA7a7899d944fE658c4B0a1803BAB2F490bd3849e,8.1e-08,9.691130747615145e-08,3.6328295600485695e-08,8.099999999999998e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
11409726,0xfeE60ac41839dae04eBb4EacCE09232f7C2e7324,4.8e-08,6.985817609885648e-08,1.2938605891316138e-07,4.8e-08,0.0,False,4.0486856534016624e-08
19166220,0xEF19d1AB158660237605d0c13fd33db531a65f2b,2.0499357475e-08,2.1812112844464472e-08,1.3632602528658783e-08,2.0499357475e-08,0.0,False,4.0486856534016624e-08
18376614,0x6fd0CA6398D438105aB1Eb56F8754579c1C4f1BB,5.968807387e-09,8.024341319931578e-09,8.898666462623621e-09,5.968807387e-09,0.0,False,4.048685298130295e-08
10326531,0xFfFFf9A91ec81331a66a3B8c633eAE443c71CC1a,3.8e-08,4.619198177127652e-08,2.321258816377848e-08,3.8e-08,0.0,False,4.0486856534016624e-08
12010147,0xF6bB9C586d20Df90868BE60BE371084b7905bF0b,9.1e-08,1.0670851059442749e-07,3.9586149276550857e-08,9.1e-08,0.0,False,4.0486856534016624e-08
6332115,0x3d28cD359C0243159369674242A6915284D7E2Ca,5e-09,1.1245358422883928e-08,1.5694746055112415e-08,5e-09,0.0,False,4.048685298130295e-08
13971504,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,8.3870627351e-08,9.09595949604701e-08,2.217118121991354e-08,8.431835666986e-08,5.631249935613718e-09,False,4.0486856534016624e-08
19608338,0x95D737EF4ba3403E3420dADf935981dFb5F110Db,9.943209698e-09,1.3044532823623005e-08,2.3798546194231343e-08,9.943209698e-09,0.0,False,4.048685298130295e-08
18767371,0xE8F3695541907B7162937DBC607F553df76d5858,3.1630191429e-08,3.6885286753328817e-08,4.0270301190814966e-08,3.1630191429e-08,0.0,False,4.0486856534016624e-08
9810766,0xd058A859EeFba4690b32895521154F3D7d916C7D,8.8e-09,1.1851752861322503e-08,1.6456411853538277e-08,8.8e-09,0.0,False,4.048685298130295e-08
18482869,0xeCFf34C282c48095bB00aF2CAE746F236f5523a8,1.696741745e-08,2.04524603260206e-08,8.57879475017983e-08,1.696741745e-08,0.0,False,4.048685298130295e-08
6120947,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,5.1580524702125526e-08,4.839017121211439e-08,1e-09,0.0,False,4.048685298130295e-08
9034735,0xFBb1b73C4f0BDa4f67dcA266ce6Ef42f520fBB98,2.2e-08,1.3212942280613064e-08,1.2394280175678496e-08,2.2000000000000002e-08,3.3087224502121114e-24,False,4.048685298130295e-08
12476895,0xa0f5B09A3cE0e7a15136dE7F19825AcFe21aA737,4.2e-08,5.4805633240930415e-08,3.0283610456982934e-08,4.2e-08,0.0,False,4.0486856534016624e-08
12506780,0x9Fd0d228d9AFEDF44f262BE67217Fadf0531152A,3.3839999999e-08,5.006573967322948e-08,9.0283022776261e-08,3.3839999999e-08,0.0,False,4.0486856534016624e-08
4093250,0xfBed210ffA3987FE40BF00d7430118c8DA0EAc2C,2.2824235918e-08,2.1137394252330992e-08,1.7834218440227093e-08,2.2824235918e-08,0.0,False,4.0486856534016624e-08
18094647,0x183A6cF1Fc6504138d92C9d663094EE774f80038,1.119016797e-08,1.3056796310285372e-08,1.5168653048581194e-08,1.1861172532923077e-08,3.9597139767018615e-10,False,4.048685298130295e-08
8873224,0xf809e07870dca762B9536d61A4fBEF1a17178092,1.1000000013e-08,1.3144813276618204e-08,1.0877268812991494e-08,1.1000000013e-08,0.0,False,4.048685298130295e-08
11115335,0x18916e1a2933Cb349145A280473A5DE8EB6630cb,1.9e-08,2.469778572188868e-08,2.0922598258173322e-08,2.0551020408163257e-08,8.344917673575855e-10,False,4.0486856534016624e-08
7888060,0xA8316A802D98e38e1eeE6Cee50f580887B72EFDf,4e-09,1.2228582950530264e-08,1.0683812763772028e-08,4e-09,0.0,False,4.048685298130295e-08
16331935,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,1.3278349312e-08,1.88802625680023e-08,1.499530834053997e-08,1.6315278404272732e-08,2.0229870481746582e-09,False,4.0486856534016624e-08
4360027,0x006ab7ca0F9129b0e0df61AA9Da1C2073329FD4F,1e-09,1.9075580584527388e-08,1.169082579616553e-08,1e-09,0.0,False,4.048685298130295e-08
18999175,0xe81e0918cE4862eC537AC014339c4559FFE9b95B,2.1304213772e-08,2.4313953542247362e-08,3.899044569114743e-08,2.1304213772e-08,0.0,False,4.0486856534016624e-08
18498642,0xFaD41abD8Ee97ebaAaca5C2d553f2ED3e0268355,2.1376005856e-08,2.3583515594731653e-08,6.6458246846893525e-09,2.0678886021e-08,5.228225807419692e-10,False,4.0486856534016624e-08
6033789,0x0681d8Db095565FE8A346fA0277bFfdE9C0eDBBF,6e-08,1.5075114456976695e-08,2.3501165991175604e-08,5.999999999999998e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
1713096,0xeD059bc543141c8C93031d545079b3Da0233B27f,2e-08,2.05e-08,2.129721645125081e-09,2e-08,0.0,False,4.0486856534016624e-08
12037766,0x9acbB72Cf67103A30333A32CD203459c6a9c3311,2.14e-07,1.8610803596715562e-07,3.124853038947733e-08,2.2742857142857146e-07,6.388765649999398e-09,False,4.04868600867303e-08
15281737,0x57eCA47c7B85f87dE4C64Fd27592081202b6d729,6.775548785e-09,9.233632465655251e-09,5.686618897571755e-09,6.775548785e-09,0.0,False,4.048685298130295e-08
8562666,0x4B8C5cec33A3A54f365a165b9AdAA01A9F377A7E,1.29e-08,1.4530462321333332e-08,1.0198316352778105e-08,1.29e-08,0.0,False,4.048685298130295e-08
7740780,0xFBb1b73C4f0BDa4f67dcA266ce6Ef42f520fBB98,5e-08,9.29760088953369e-09,1.204878775390952e-08,4.999999999999999e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
14128571,0xC6C6086EB57706aCd942d6d67Eb8CB1313ffDeef,1.98547681161e-07,1.940792878484682e-07,5.1354788214670744e-08,1.77028694807e-07,1.5216221175174172e-08,False,4.04868600867303e-08
7201368,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,1.2292396029174338e-08,1.3313835654783318e-08,1.0000000000000003e-09,2.0679515313825687e-25,False,4.048685298130295e-08
4162468,0x2984581eCE53A4390d1F568673cf693139C97049,5e-08,2.265504786846005e-08,1.029202237795191e-08,3.839999999999999e-08,1.4207040508142433e-08,False,4.0486856534016624e-08
4903210,0xA9C5eE7605aA9626a59eE745A423Ef3293ec0D26,7.2e-08,6.55357420159877e-08,4.30040128298088e-08,7.2e-08,0.0,False,4.0486856534016624e-08
15262321,0xfC736197D8D602a4bb2034fB90BD52E0b7cB867A,1.0663450507e-08,1.128181247610333e-08,1.0810366929967061e-08,1.0663450507e-08,0.0,False,4.048685298130295e-08
6769987,0x7e3254d553E164A85cb88F79304BF6FF46625BcB,3.8125e-09,1.7644018716999998e-08,1.7240743678380845e-08,3.8125e-09,0.0,False,4.048685298130295e-08
8405198,0x8CD2Ed1Ed74DB3aC76952df73Ce4233495Eb625B,1.2e-08,1.389405030133974e-08,1.8495577110017e-08,1.2e-08,0.0,False,4.048685298130295e-08
4842479,0x001823D10538f980627610036F658BaaF2504069,2e-08,2.278956218170508e-08,1.3660362774917956e-08,2e-08,0.0,False,4.0486856534016624e-08
16413980,0x0869D5D64522e78950CeB1193Da93a336b2F1696,2.0112604266e-08,2.3164453589396213e-08,1.187869139276744e-08,2.0112604266e-08,0.0,False,4.0486856534016624e-08
6263123,0x5A0b54D5dc17e0AadC383d2db43B0a0D3E029c4c,2e-09,8.279147562844384e-09,1.6649158394141784e-08,2e-09,0.0,False,4.048685298130295e-08
5499632,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,1.3513711332706768e-08,1.984124805585332e-08,1e-09,0.0,False,4.048685298130295e-08
266577,0x1DCb8d1F0FCc8CbC8C2d76528E877F915e299fbE,5e-08,5.2857142857142855e-08,6.998542122237654e-09,5e-08,0.0,False,4.0486856534016624e-08
13993225,0xE39a366c9F4E152ccc523e195F675D4E76971691,1.52821108536e-07,1.802558086484437e-07,4.0194823208608495e-08,1.52821108536e-07,0.0,False,4.0486856534016624e-08
11038972,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,1e-09,5.214264399320333e-08,4.236645756664532e-08,1e-09,0.0,False,4.048685298130295e-08
14656567,0x6767526a362EC6c6b1DF185478e4F01506B73Ff3,4.2386174058e-08,5.4555099437521663e-08,4.792158560957168e-08,4.3888181589e-08,2.601553357043084e-09,False,4.0486856534016624e-08
13878471,0x8379c05f62Dcf0Df9a6f23db2ff576d9cc0E59F1,7.5141005564e-08,7.985392914705814e-08,4.8605565012509686e-08,7.5141005564e-08,0.0,False,4.0486856534016624e-08
15126417,0x9690d89E65341255F8Cdf67E330bE2F0463aA9Fc,1.6731854291e-08,3.688736628578864e-08,2.805672531229092e-07,1.6731854291e-08,0.0,False,4.048685298130295e-08
19254141,0x4CAd79C581db34c4621EA5AA6aD7b70A79834181,2.2118781798e-08,2.541117954069225e-08,3.669536353426642e-08,2.2118781798e-08,0.0,False,4.0486856534016624e-08
8262134,0xC60b18284Bfd386e2A5c1f2c30B8a3647bCF9F89,1e-08,1.4077025436834716e-08,1.7119350627129564e-08,1.0000000000000002e-08,1.6543612251060552e-24,False,4.048685298130295e-08
11396740,0xAcd89Aaa21074563330760A0883758aE086EDEc2,2e-08,2.3306225289183053e-08,2.39798775507256e-08,2e-08,0.0,False,4.0486856534016624e-08
19239339,0x618B30d82d5936EC31D1493721E0C57786A41440,2.393791994e-08,2.4839383697199266e-08,3.5254427334299055e-08,2.393791994e-08,0.0,False,4.0486856534016624e-08
10095307,0xadB2B42F6bD96F5c65920b9ac88619DcE4166f94,8.1e-08,3.99470487152978e-08,2.16017145395216e-08,8.1e-08,0.0,False,4.0486856534016624e-08
8732660,0x72Cb53B3a4202f22d5010356c1c225E032d8dFF4,2e-08,1.4157708721608404e-08,1.3732977657938512e-08,2e-08,0.0,False,4.0486856534016624e-08
14130598,0xd6558536D009F6C3189401f4750c96dC79aAA8f2,9.0811600735e-08,1.0479672757334829e-07,2.418000529600705e-08,9.03239721685e-08,4.876285665000007e-10,False,4.0486856534016624e-08
6211612,0x4805cDAF6D02e7ad3A3DAf43D4ce2f5A44288341,3e-09,1.4501172876349948e-08,2.209530553310273e-08,3e-09,0.0,False,4.048685298130295e-08
1570878,0x1a91ebAe259C84Ca767FE0Bf1cDbb0fcddB3709A,1.5026e-08,2.348340740740741e-08,6.749522206734665e-09,1.5026e-08,0.0,False,4.0486856534016624e-08
7860919,0x726Cb81865E754e775e994959626496467c783ad,2e-08,1.890204587238868e-08,1.5338784804504846e-08,2e-08,0.0,False,4.0486856534016624e-08
15944559,0x337E6C9e9f6332b00d98e5295B14c055257DD440,1.7816405778e-08,2.57027530770746e-08,4.5251927937578295e-08,1.7816405778e-08,0.0,False,4.048685298130295e-08
15486392,0x6cC5F688a315f3dC28A7781717a9A798a59fDA7b,3.5e-08,1.7401052872094394e-08,5.456711421743277e-09,3.484999999999999e-08,1.988089535207104e-09,False,4.048685298130295e-08
9653847,0xcb0C7C757C64e1583bA5673dE486BDe1b8329879,9e-09,1.22657263562136e-08,1.1304587993260328e-08,9e-09,0.0,False,4.048685298130295e-08
11903892,0xa0C3D8c5D40fC5989B456D489F60c841B60E8A32,1.39700000233e-07,1.582263506943617e-07,2.0610943899150448e-08,1.39700000233e-07,0.0,False,4.0486856534016624e-08
15321398,0x6ef872672A1B4c8f2984E38512c68a987Ecd46eb,2.3793350752e-08,2.7074225848033092e-08,1.8971057698027116e-08,2.48095114065e-08,1.016160654500001e-09,False,4.0486856534016624e-08
16636454,0xc9ec550BEA1C64D779124b23A26292cc223327b6,5.4636116197e-08,5.962912903265529e-08,1.7481048562547437e-08,5.51236084685e-08,4.874922714999977e-10,False,4.0486856534016624e-08
17895836,0x774dc42C0A17E684441236606014bb8C730B7312,1.3426505036e-08,1.649698421276236e-08,5.8875495342469554e-08,1.3426505036e-08,0.0,False,4.048685298130295e-08
8537329,0xF93243a1359A3DfE78F07A1a5FF9562281189c54,1.6e-08,1.897424873999353e-08,1.5556446728925486e-08,1.6e-08,0.0,False,4.0486856534016624e-08
14200788,0xcaD621da75a66c7A8f4FF86D30A2bF981Bfc8FdD,5.2613862111e-08,4.771866125713551e-08,1.3731911436097694e-08,4.857414101023809e-08,4.163318318951598e-09,False,4.0486856534016624e-08
3517271,0x1fBe6f7B65EaA8e4cf655479879f54c33f239843,2e-08,2.267913490142446e-08,8.056834597155883e-09,2e-08,0.0,False,4.0486856534016624e-08
2637905,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,2.0100808013e-08,2.2156701026393608e-08,5.434472539567751e-09,2.010080801300001e-08,9.926167350636332e-24,False,4.0486856534016624e-08
7153816,0x274F3c32C90517975e29Dfc209a23f315c1e5Fc7,5e-08,1.6516043617125912e-08,1.6546944193218818e-08,5e-08,0.0,False,4.048685298130295e-08
7703680,0xAb8Ba3d221f571002b103277F3b783a72971Cbb9,3e-08,7.823873184177997e-09,1.1499954946898966e-08,3e-08,0.0,False,4.048685298130295e-08
9332966,0xed91be7EfE8B0b437baaA74F1127777a7e88880B,1e-09,1.0294793706926504e-08,1.4239640947483198e-08,1e-09,0.0,False,4.048685298130295e-08
17566629,0x20bEea119E70255A8c36E4009C94AedB1F8B8Eea,1.364758143e-08,1.5870860536775944e-08,1.15607850966791e-08,1.4018875157857144e-08,3.983015609059571e-10,False,4.048685298130295e-08
7665158,0x079f2609FDD52ABCA70690e0374b6fB5bCfc6c4A,3e-09,8.924756357138403e-09,1.3967228498763893e-08,3e-09,0.0,False,4.048685298130295e-08
1573647,0x2a65Aca4D5fC5B5C859090a6c34d164135398226,2e-08,2.2352941176470586e-08,4.2418250299576335e-09,2e-08,0.0,False,4.0486856534016624e-08
19061319,0xA014bF15F0A6e208218c98C31F05338C45e4b010,1.6983636835e-08,2.4657656148963705e-08,1.6156814276242602e-07,1.6272413899249998e-08,8.548572300646752e-10,False,4.048685298130295e-08
10161218,0x05B57D05b11436e828A43867cB95DE4f589d0b9a,4.3e-08,4.497023174564773e-08,1.8223151642187352e-08,4.349999999999999e-08,4.999999999999979e-10,False,4.0486856534016624e-08
11553586,0x0681d8Db095565FE8A346fA0277bFfdE9C0eDBBF,2.16e-07,9.16492350824843e-08,6.4175414903811e-08,2.1600000000000005e-07,2.646977960169689e-23,False,4.0486856534016624e-08
1424077,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,2e-08,2.0000000000000004e-08,3.3087224502121114e-24,2e-08,0.0,False,4.0486856534016624e-08
8577598,0x46705dfff24256421A05D056c29E81Bdc09723B8,4e-08,2.9758982121155347e-08,1.8769850833161552e-08,4e-08,6.617444900424223e-24,False,4.0486856534016624e-08
16779095,0xe7C3EC01024245Df4dfB21da4f77BD34934B14b2,3.4481039103e-08,4.3987206419362434e-08,2.8357543117606853e-08,3.4481039103e-08,0.0,False,4.0486856534016624e-08
4471600,0xE2E8cfA0C7Db391C69c6501217b9db98896C97da,2.1e-08,1.4634583262062092e-08,1.03204027616437e-08,2.1e-08,0.0,False,4.0486856534016624e-08
15199716,0xC80bc39914353fcFE001Cf809b54499B1082D638,9.415212486e-09,1.2614501257632882e-08,7.784579793707245e-09,9.415212486e-09,0.0,False,4.048685298130295e-08
3114935,0x15c94dd94aa18099432648e3dD6A8E18A762Bbde,7e-09,2.2090806244554443e-08,4.998524970907524e-09,7e-09,0.0,False,4.0486856534016624e-08
10882061,0x100aCeCa80c6384636cBd81428ce85F588DA38e5,6.916e-07,4.629950304441002e-07,1.3053742405324441e-07,6.916e-07,0.0,False,4.048686719215766e-08
15793163,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,1.8270202116e-08,2.2101707922226505e-08,2.0563711414214724e-08,1.9355273289166667e-08,5.813985494850918e-10,False,4.0486856534016624e-08
8071265,0x37533715a8dfb5C501EF6DB6C75aC297eBa75265,2e-08,1.6173985872075915e-08,1.646897084712851e-08,2e-08,0.0,False,4.0486856534016624e-08
12967823,0x4B5610ac67306f9B0Af6E5a2874f6e5CF5F788b2,4.1e-08,5.440576667486793e-08,2.7680253440226943e-08,4.1e-08,0.0,False,4.0486856534016624e-08
12764040,0xd941CB4C55A432E184862b0dF2FceE1B6d7ec942,1.875e-08,1.2323020152232517e-08,1.1483080459981867e-08,1.875e-08,0.0,False,4.0486856534016624e-08
6907430,0x6cC5F688a315f3dC28A7781717a9A798a59fDA7b,3.5e-08,1.7181979894125608e-08,1.6533851264222706e-08,3.5e-08,6.617444900424223e-24,False,4.0486856534016624e-08
15367599,0xD76012C1e2f30c178f65FB9767240E70D12fD0EE,9.616795557e-09,1.3598580117212249e-08,5.937249897208206e-09,9.616795557e-09,0.0,False,4.048685298130295e-08
7170740,0x0D21e5012d638a6D6b4C6705d0B494e9F627767A,5e-09,1.0982423434798136e-08,1.3028885001517448e-08,5e-09,0.0,False,4.048685298130295e-08
11366374,0xcd03765Bd7104013c40b4b8154504EC01697e7d6,1.01000001459e-07,1.1778384180638985e-07,3.9358014449463e-08,1.01000001459e-07,0.0,False,4.0486856534016624e-08
14931161,0x407AEC835867dECB47561f9bf36B13B8998bf449,4.1e-08,3.825244202241032e-08,9.858917473650748e-09,4.1e-08,0.0,False,4.0486856534016624e-08
13127063,0xB01cb49fe0D6D6E47EDf3A072d15dfe73155331C,1.17689101776e-07,1.080639143531294e-07,3.970885086762629e-08,1.17689101776e-07,0.0,False,4.0486856534016624e-08
11820428,0x46340b20830761efd32832A74d7169B29FEB9758,1.64e-07,2.3824525307286417e-07,7.88944044406339e-07,1.5373684210526314e-07,5.299871947441739e-09,False,4.0486856534016624e-08
4475175,0x5A0b54D5dc17e0AadC383d2db43B0a0D3E029c4c,2e-09,6.852259486965561e-09,9.983298696954592e-09,2e-09,4.1359030627651375e-25,False,4.048685298130295e-08
2907438,0x3ed4c38B1A438a9Cf1c1Ed2F8905a6F053959966,2e-08,2.0561643835616443e-08,3.347402597107126e-09,2e-08,0.0,False,4.0486856534016624e-08
11815826,0x6127712ac81cc077E3Ea6318fe3Cb98d5D466390,1.17e-07,1.5884440544609088e-07,1.217205615374055e-07,1.17e-07,0.0,False,4.0486856534016624e-08
16143317,0x97972fA6D980aA9B93D1b584541055840302dE05,1.2967098893e-08,1.6055675183440652e-08,1.1854402620529552e-08,1.3699551065952382e-08,6.154030442624775e-10,False,4.048685298130295e-08
7944403,0x84295d5e054d8cff5a22428b195F5A1615bD644F,4e-09,6.524606541411343e-09,9.631926503570884e-09,4e-09,0.0,False,4.048685298130295e-08
11900234,0x356A8cB80Dbc8c9F7EfE482a84c5567705BA7ad0,1e-07,1.1823802668785685e-07,2.8984380860889892e-08,1e-07,0.0,False,4.0486856534016624e-08
18907994,0x396De375CCB981DD5Fc72B3890FCfb3d623e8385,2.1830929688e-08,1.7740057688402864e-08,8.365018796661153e-09,2.0767611414000005e-08,1.0154859611982782e-09,False,4.0486856534016624e-08
11630577,0x420CFa35Bcd278232EaB96f855E1ffE6ff2B7F57,1.14e-07,9.191661472751214e-08,8.607666462085688e-08,1.14e-07,0.0,False,4.0486856534016624e-08
1514119,0x32Be343B94f860124dC4fEe278FDCBD38C102D88,3e-08,2.4722615384615386e-08,4.908089547463162e-09,3.0000000000000004e-08,6.617444900424223e-24,False,4.0486856534016624e-08
14571121,0xeB2629a2734e272Bcc07BDA959863f316F4bD4Cf,6.1719433268e-08,5.753899271764397e-08,2.9607514834247663e-08,5.3239031404955227e-08,3.493019550724722e-09,False,4.0486856534016624e-08
13851624,0x40B6a6321c52AD83631259a651283e4eAf942023,5.9486290483e-08,7.173093164002799e-08,9.988823678683249e-08,5.9486290483e-08,0.0,False,4.0486856534016624e-08
2571989,0x2a65Aca4D5fC5B5C859090a6c34d164135398226,2.5e-08,2.326181353766666e-08,5.738420253904252e-09,2.5e-08,3.3087224502121114e-24,False,4.0486856534016624e-08
3892305,0xa6e2e910515e6Cf485462EEb6e454Df33C60Cb0E,5e-08,2.2110276743696092e-08,1.3663121408054736e-08,5e-08,0.0,False,4.048685298130295e-08
16230575,0xc0039bB46f1c338a69c0bd7584020f21490D91c6,1.4736372089e-08,1.8585125483806122e-08,1.0124538033286265e-07,1.4736372089e-08,0.0,False,4.048685298130295e-08
8809371,0x7891860eC21a9c6EAA768405c009A14AF2D535d3,2e-08,1.6632893517567925e-08,1.3522359065741032e-08,2e-08,0.0,False,4.0486856534016624e-08
7324184,0xEd7626a4968BC22fA50D3f847dB4D5522AA1FC98,2.5e-09,1.3400146452694444e-08,1.197364337769801e-08,2.5e-09,0.0,False,4.048685298130295e-08
18025191,0xed10c9701567782AD53068FDe4BA5d3E12c3EC5b,1.7561074285e-08,1.7009204726636917e-08,8.970632884824055e-09,1.7561074285e-08,0.0,False,4.048685298130295e-08
2564746,0xcBDa3Af9f5218E0b0e2f4a5b178602F2dbf1C345,2e-08,2.0277777777777783e-08,1.1453071182271272e-09,2e-08,0.0,False,4.0486856534016624e-08
173867,0x1A22137e525478043F6E1394849e6C23932786C9,5e-08,5.2509434337750004e-08,2.515588908101112e-09,5e-08,0.0,False,4.0486856534016624e-08
17500992,0x091Ae882Bd2eE9c468809F176198954Fd69F58C9,2.3827566044e-08,2.7993276175356744e-08,5.4037960889301014e-08,2.3827566044e-08,0.0,False,4.0486856534016624e-08
14131937,0x9ceC9964226Ad282E93055E85C8B226C844c29b2,1.06409582978e-07,8.168441579113821e-08,1.4344115079752838e-08,1.06409582978e-07,0.0,False,4.0486856534016624e-08
16870681,0xA7757D1ab59B0745bE6415F5F9Bf0a66612d76CD,4.318057149e-08,4.197969748195051e-08,5.5391288953705546e-08,4.318057149e-08,0.0,False,4.0486856534016624e-08
18813404,0x99d346E4A0585b6A31387319b1B0C3B3b4252331,9.5650015779e-08,1.087431825589671e-07,2.9165314582655916e-08,9.5650015779e-08,0.0,False,4.0486856534016624e-08
3020446,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,2e-08,2.2441860465116275e-08,5.157078339892251e-09,2e-08,3.3087224502121114e-24,False,4.0486856534016624e-08
15898495,0x82d1B6Ae058c62A9Ea6648512Fb2eA84F87399f7,2.2551905748e-08,2.2615272801609725e-08,1.5404390937164835e-08,2.2551905748e-08,0.0,False,4.0486856534016624e-08
4291869,0x69EA6b31ef305d6b99bB2d4c9D99456fA108b02A,6e-08,3.22481957025448e-08,1.6853164474546326e-08,5.999999999999998e-08,1.3234889800848446e-23,False,4.0486856534016624e-08
5670293,0x6EF2Af8f4637CeD741472eB13CCB35703859b89f,5e-08,2.0018515448924653e-08,1.7844384609569018e-08,5e-08,0.0,False,4.048685298130295e-08
12661230,0x7F692213190B2c5ED1F8dB2ea7dfeE5Df229A0A0,1.1e-08,1.783738295756027e-08,2.303648751973764e-08,1.1e-08,0.0,False,4.048685298130295e-08
9303859,0xFFb3C45A4839BF657C57f6d7a4Ce8c70666A05ED,1.2e-08,1.0578973291912288e-08,7.374395546600238e-09,1.2e-08,0.0,False,4.048685298130295e-08
11096011,0x0cB6e77E4Da141742BCF830F423e70D05DacC847,3.4e-08,4.03553204608677e-08,4.59890570168085e-08,3.4e-08,0.0,False,4.0486856534016624e-08
8343335,0xC5C5566a6b50b87b693257a2461ec69e08C53605,1.182498827e-09,1.0798757562034046e-08,1.1339836522876052e-08,1.1662494135e-09,1.6249413499999983e-11,False,4.048685298130295e-08
12787402,0xa5115C5d0C21D50A58e8C0Fdf8039F7DB2c3B3d6,7e-08,3.3143658194890964e-08,4.6060728212534494e-08,7e-08,0.0,False,4.0486856534016624e-08
17960490,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326,1.3163254002e-08,1.7754617546779447e-08,2.5163567274206985e-08,1.3287575956333332e-08,2.1974958781830426e-10,False,4.048685298130295e-08
11806240,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,1.449e-07,1.377319905976893e-07,3.4394444599467656e-08,1.449e-07,0.0,False,4.0486856534016624e-08
15121890,0xe651C2D4115f1e23254CF5c264a7cA6Bed329769,3.292149524e-08,3.0698976511875935e-08,3.5314580020472304e-08,3.12094364045e-08,1.7120588354999991e-09,False,4.0486856534016624e-08
13385968,0x68d21008A38EeBD9Ec4c3331F98B8eD0D7Ac1ceB,6.4483669836e-08,7.075638988812979e-08,1.4983141624089953e-08,6.4483669836e-08,0.0,False,4.0486856534016624e-08
11781495,0xC37E20177f8649e498dd67CcAb3069dA11a4B381,1.21e-07,1.454191153554051e-07,6.583407299965145e-08,1.1750000000000001e-07,3.500000000000005e-09,False,4.0486856534016624e-08
4656793,0xEA8FA9455855Cf1F8E48f28ab7766C7E7e8C79c9,6e-09,1.4129540044945329e-08,1.0770171363365893e-08,6e-09,0.0,False,4.0486856534016624e-08
10845118,0xeb7660255951CC25708e91B981891f82BcE9F5Bc,1.0648e-07,1.0901265345423313e-07,1.989510122369549e-07,1.0648e-07,0.0,False,4.0486856534016624e-08
17034609,0xA77a76E8eD77e05cc80c6Bd1F935688C34933605,2.1035608909e-08,2.2492180591357146e-08,1.4866635593888422e-08,2.1035608909e-08,0.0,False,4.0486856534016624e-08
13720713,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,1.24e-07,1.0016464575528164e-07,1.4589752855278582e-08,1.2493333333333334e-07,1.6918103387266064e-09,False,4.0486856534016624e-08
13080346,0x586b66a172028c26F3F9387FE03B8a6193b7Bd5a,6.0000001561e-08,5.3175920368176734e-08,6.236018210158942e-08,6.0000001561e-08,0.0,False,4.0486856534016624e-08
19277745,0xda714BFaFBC2b139bF6e91D9809FAc5A104a9798,4.8887288489e-08,5.0497853277401215e-08,1.6607317437777772e-08,4.8887288489e-08,0.0,False,4.0486856534016624e-08
11025123,0xDDd6387a53C9D0c021c33494D921F261150220d4,6.80048e-08,6.451471383169528e-08,2.707351182515933e-08,6.80048e-08,0.0,False,4.0486856534016624e-08
